category_name,order_region,velocity_class,service_level_target,mean_weekly_demand,std_weekly_demand,mean_lead_time,unit_cost,total_qty,sigma_dlt,mean_dlt,ideal_safety_stock,reorder_point,baseline_ss,optimized_safety_stock,funded_pct,holding_cost_current,holding_cost_optimized
Baseball & Softball,Southern Europe,slow,0.95,2.95,2.1878853044122666,2.7666666666666666,90.82333641400001,59,1.4969362340933448,1.165952380952381,2.462240993963516,3.628193374915897,1.4773445963781096,1.806221516213324,0.7335681278321238,0.5160667895240543,0.630950247712492
Baseball & Softball,US Center ,slow,0.95,8.090909090909092,5.029006769821362,2.76,47.99000168,89,3.7407393722053683,3.19012987012987,6.152968723852173,9.343098593982043,3.691781234311304,4.533950163159726,0.7368719664677845,0.6814176447568921,0.8368625997964289
Baseball & Softball,West Africa,slow,0.95,4.777777777777778,3.527668414752788,2.9166666666666665,47.49000168,43,2.4125607540283753,1.9907407407407405,3.9683093065043518,5.959050047245093,2.380985583902611,2.9481523329760155,0.7429240276567596,0.434896189921503,0.5384913817151035
Baseball & Softball,West Asia,slow,0.95,4.384615384615385,2.364263857893951,2.6842105263157894,44.20052799578948,57,1.7904599484253012,1.6813186813186813,2.9450445400787024,4.6263632213973835,1.7670267240472215,2.15882017336839,0.7330348128828972,0.300398131482913,0.36700381350324857
Baseball & Softball,West of USA ,slow,0.95,4.8125,4.534589286804263,3.103448275862069,48.783105128275864,77,3.164484241414794,2.1336206896551726,5.205113381921902,7.338734071577075,3.123068029153141,3.869430463220935,0.7433902355825747,0.58597290764975,0.7260108964379233
Baseball & Softball,Western Europe,medium,0.99,5.71875,5.419405841733885,2.8026315789473686,86.96368719736843,183,3.639327191173189,2.289649906015038,8.466341074124772,10.75599098013981,5.079804644474863,4.4096693386862285,0.5208471168452292,1.6990713158686592,1.4749273269743681
Boxing & MMA,Caribbean,slow,0.95,4.3125,1.815443012967726,2.789473684210526,68.39842103473684,69,1.3180714357698289,1.7185150375939848,2.1680345817071376,3.8865496193011224,1.3008207490242825,1.601873766645689,0.7388598780487872,0.34220802031724856,0.42140629359819864
Boxing & MMA,Central America,medium,0.99,6.0588235294117645,3.9384751430931897,2.8805970149253732,66.69268673402985,206,2.8371284781598276,2.4932898532547347,6.6001478035478405,9.093437656802575,3.960088682128704,3.441839094143924,0.5214790935884496,1.0158036689084107,0.8828672942102993
Boxing & MMA,East of USA,slow,0.95,4.384615384615385,2.103111248383433,2.5789473684210527,54.97000122,57,1.598186922002581,1.6153846153846154,2.628783555202355,4.2441681705869705,1.577270133121413,1.9419123917497696,0.7387114043325212,0.33347131208443703,0.4105651020908383
Boxing & MMA,Eastern Asia,slow,0.95,4.6,3.470510689285432,2.823529411764706,54.97000122,46,2.475554755714245,1.8554621848739494,4.071925218653542,5.927387403527491,2.443155131192125,2.9883161946663015,0.7338828770667954,0.5165393867010784,0.6317990187175091
Boxing & MMA,Eastern Europe,slow,0.95,4.555555555555555,1.509230856356236,3.0,54.97000122,41,1.4413100476875647,1.952380952380952,2.37074405950049,4.323125011881443,1.422446435700294,1.7379836938050368,0.7330962981179949,0.3007380088685762,0.36744986834154997
